Id	Request	Normalized Score	score
5233	"I know it is only after V3, but will there be at least the ability to retrieve the mod flag messages, or a count of the number of moderator flags at some point? Also will you at one point be willing to review the moderator ability features?"	-2.007201646	0.002069096
476109	Why isn't <url> included there? Is it possible there's a redirect in it's place?	-0.45982706	0.255623959
3665220	"When you call the C++ program by itself, does it return the desired output? I.e., `./PyTest Hello, world!` returns `Hello, world!`?"	0.010317268	0.505879779
504471	"Well, we can certainly sort out those kinds of issues once the task force has formed. Have you sought or found support through WPMILHIST yet?"	0.296974258	0.664307864
341277	Figures as much. What's wrong with it?	-0.494134498	0.240123165
190312	"I think I lot of the things on the Methuselah page are very interesting, but perhaps should be transferred to the Biblical Generations article, if they touch on more than just Methuselah. Would you agree?"	0.768313564	0.863808395
740	"Shouldn't it be then reasonable to expect you to ask how are you DOING? / I'm doing good, instead of how are you?"	0.894700301	0.899400546
47	It depends on how you wanted to modify that query. What exactly were you trying to accomplish?	0.22339936	0.625190561
2285372	"Given all the software tools out there (IDEs, refactoring tools, text search tools etc.) why do you want to write this from scratch yourself?"	-0.444493693	0.262717146
57292	"It's 2011. By the time they grow up (20 years from now), which career path would be bereft of some form of programming?"	0.054900524	0.531256724
5728380	@Guillermo How do you get the lines ? Just in one time by **readlines()** or iterating on the file ?	0.333137902	0.68293121
626136	"Hi, what I'm trying to establish is a reference for the assertion that Swails ""may have been the first <url> commissioned as a officer in the <url> during the <url>"". Does your source say that specifically?"	-0.001807714	0.498969754
157019	You've contributed a lot to Puget Sound area articles.  Would you be willing to take a look at the debate I'm having at <url> and do whatever you think is best?	1.495876317	0.983699628
2995	"It might be useful to know what exactly your sound setup is.  Do you have PA -> JACK -> ALSA permanently, or do you stop PA while you use JACK or ...?"	0.420992318	0.726219059
21544	"I thought that, when some informations are mentioned about in ''desperate housewives'', it is a reliable source? So, in your way of thinking, Susan Mayer maiden name is not Bremmer or something like that?"	-0.969750506	0.082971534
153143	I seem to have stuffed up creating 4 April 2009 very badly. Can you help?	0.731871161	0.852111012
8153	"OK, but `$node->body` is an array yeah?  Can you just print it out like that?"	-0.004563113	0.497399421
1833	"Could you try to render a case-use of the jussive mood from another language into english? As in, how would you use the imperative to command he/she/it/them separately from the second person?"	-0.2820119	0.343520407
262261	"Meh - perhaps not, and they will most likely be closed as renames, but I figured another week to allow anyone who wants to to comment wouldn't hurt anything since you as the nominator were the only one who had commented so far. Is there something I missed, or a hurry to get these quickly renamed?"	-0.134666504	0.423721997
5353	"not sure I agree with your premise, most of the open source raster software I'm familiar with stores data in files directly. Are their specific features of Image Server you're interested in?"	0.345439601	0.689165083
629759	Unreliable websites should be avoided altogether as even their citations might be wrong. Do you see a specific problem with the AKC breed standard?	-0.231245368	0.37056756
5754	"@Mathew - Very well written, but this is really more of a forum-style call to discussion than a stack-exchange-style question with a definitive answer. For now, have protected it to avoid short answers from new users, but what is the goal of this question?"	0.063625573	0.536211462
453164	"I just traced an IP you just blocked for six months, <url>, and it is a school IP. Is this block an anonymous only block, or is it a full block?"	0.00420728	0.502397788
3434857	"I understand the auditing, but I'm a bit puzzled about the purpose of the beanMap and why you extract string valued properties. Can you explain what you want to achieve?"	0.372444168	0.702658852
233978	"I believe it was I who moved it, based on what appeared to be consensus to use the hyphen in that context.  Where is this guideline of which you speak that suggests otherwise?"	-0.109215996	0.438007505
7117501	@carleeto: Have you tried the various suggestions in the answers?  15 minutes? Wow.	-0.635351275	0.182032991
1200852	Needs more context. Can you provide the question which precedes the answer too?	0.937242836	0.90970137
621393	"No worries, thanks for doing that. Nice to hear from you again - new username for 2013?"	1.404548388	0.977598413
13441	Thank you very much @Luboš Motl ! Would you please sum up your comments and post them as an answer?	-0.869884307	0.106990701
111176	Hi. Would you be interested in reviewing <url> for its GA nomination?	0.671110129	0.831152296
251643	Nice to see you editing in article space! We have been chipping away at your compiled OBI list - can you believe it's almost done?	1.164624387	0.951918713
407369	"I replied... also, are you watching that page?  If so, I will stop bothering you here?"	-0.243455407	0.363997659
1998	"You can find more ideas and code in ""Separating Two Populations in a Sample,"" http://stats.stackexchange.com/questions/899/separating-two-populations-from-the-sample.  (Is there perhaps some better way of cross-referencing threads than I've done here?)"	0.1661068	0.593786196
1599636	"I don't think this is a duplicate, mghie - JVNR seems to want to check if it ran as well, which I don't think that other SO question really addresses - and it's certainly not in the accepted answer.  Also, JVNR, I think you could edit the question title to be a bit clearer or help other people find the question - maybe mention ""running"" a Perl script, not ""automate"", and something about checking if it ran or not?"	0.367461801	0.700189436
480786	What user list? The one I linked to?	-0.160806463	0.409153309
310	Harmless for them? Or harmless for you when they come find their revenge?	-0.21026028	0.381946775
621026	One last thought on groups claiming to be the FI - don't the <url>s claim to be the Fourth International?  Or perhaps it's just *a* Fourth International?	-0.000999708	0.499430249
1479	Hi *@Rikard* - Glad it helped. Can you mark the best answers with the checkmark and vote up any that are good answers?	-0.664199428	0.171346845
504801	"LordAmeth-- once again, many thanks for nominating me. I have a question, though-- I noticed that the process was ""scheduled to end"" at 16:52 today, and we're past that now...what happens next?"	0.861811526	0.890868359
330515	"Hi Cm, I noticed your edits with the edit summary ""unicodify"" when removing mdash and ndash. Are you sure this is correct and are you preserving the n/m distinction?"	0.491188245	0.758566082
7524471	"Should the solution report duplicates that are in different folders, or only duplicates in the same folder. E.g. would `/bert/me.gif` not be considered a duplicate of `/ernie/me.gif` (assuming identical file size)?"	0.433228904	0.732008365
